SIMULACION NUMERO : 1
-------------------------------- 
t_funcionando      t_parado        t_total_func       t_total_parado       t_total       Disponibilidad 
        51,3383         30,1238       1622,6980        476,9579       2099,6559          0,7728 
        59,0622          9,5535       1681,7602        486,5113       2168,2715          0,7756 
        73,2664         31,3265       1755,0265        517,8378       2272,8643          0,7722 
        53,1150         31,7836       1808,1415        549,6214       2357,7629          0,7669 
        99,3370         13,0735       1907,4785        562,6949       2470,1735          0,7722 
        88,4871          7,5114       1995,9657        570,2063       2566,1720          0,7778 
        92,4030         11,9299       2088,3687        582,1362       2670,5048          0,7820 
        61,8720         26,3938       2150,2407        608,5300       2758,7706          0,7794 
        89,5118         28,4777       2239,7525        637,0077       2876,7602          0,7786 
        78,5386         27,3965       2318,2911        664,4042       2982,6953          0,7772 
        61,0242         28,3772       2379,3153        692,7815       3072,0968          0,7745 
        74,3333         39,3968       2453,6487        732,1782       3185,8269          0,7702 
        51,6469         20,8069       2505,2955        752,9852       3258,2807          0,7689 
        89,1179         19,6029       2594,4134        772,5881       3367,0015          0,7705 
        96,9682         32,6026       2691,3816        805,1907       3496,5724          0,7697 
        91,0139         12,3185       2782,3956        817,5092       3599,9048          0,7729 
        66,9961         11,2926       2849,3917        828,8018       3678,1935          0,7747 
        84,8849         33,8982       2934,2766        862,7000       3796,9766          0,7728 
        37,1451         17,8493       2971,4217        880,5493       3851,9709          0,7714 
        99,4704          7,7272       3070,8921        888,2765       3959,1686          0,7756 
        87,4969         36,5892       3158,3890        924,8657       4083,2547          0,7735 
        42,7369         25,0194       3201,1259        949,8851       4151,0109          0,7712 
        46,7398         36,4800       3247,8656        986,3651       4234,2307          0,7670 
        62,7482         10,4082       3310,6139        996,7732       4307,3871          0,7686 
        36,1343         33,3814       3346,7482       1030,1546       4376,9028          0,7646 
        75,4420          8,6155       3422,1901       1038,7702       4460,9603          0,7671 
        79,4020         37,4924       3501,5921       1076,2626       4577,8547          0,7649 
        30,9929         28,6823       3532,5850       1104,9449       4637,5299          0,7617 
        34,7172         21,3039       3567,3023       1126,2488       4693,5511          0,7600 
        83,7696         13,5901       3651,0718       1139,8389       4790,9107          0,7621 
        92,4837         38,2941       3743,5555       1178,1330       4921,6886          0,7606 
        85,6031         14,0848       3829,1587       1192,2178       5021,3765          0,7626 
        51,8692         29,2540       3881,0279       1221,4718       5102,4997          0,7606 
        64,0886         32,1260       3945,1166       1253,5978       5198,7144          0,7589 
        55,5723         28,1272       4000,6889       1281,7250       5282,4139          0,7574 
        63,9933         24,2063       4064,6822       1305,9313       5370,6135          0,7568 
        76,0885         29,1553       4140,7706       1335,0866       5475,8572          0,7562 
        85,7684         25,0365       4226,5391       1360,1231       5586,6621          0,7565 
        62,6087          9,8806       4289,1478       1370,0037       5659,1515          0,7579 
        81,9807         20,7250       4371,1285       1390,7287       5761,8572          0,7586 
        96,5392         31,4617       4467,6677       1422,1903       5889,8581          0,7585 
        50,5992         12,1893       4518,2669       1434,3797       5952,6466          0,7590 
        38,8666         34,1482       4557,1335       1468,5278       6025,6614          0,7563 
        61,8797         26,9486       4619,0132       1495,4764       6114,4897          0,7554 
        38,1125         11,1921       4657,1257       1506,6685       6163,7942          0,7556 
        82,3395         29,0645       4739,4653       1535,7330       6275,1982          0,7553 
        69,2441         33,1603       4808,7094       1568,8932       6377,6026          0,7540 
        39,0589         35,8116       4847,7683       1604,7048       6452,4730          0,7513 
        37,1618         38,9197       4884,9301       1643,6245       6528,5546          0,7482 
        46,3537         25,6376       4931,2838       1669,2621       6600,5458          0,7471 
        58,4447         30,3125       4989,7285       1699,5745       6689,3030          0,7459 
        81,6571         21,7647       5071,3856       1721,3392       6792,7248          0,7466 
        51,9673         11,2164       5123,3528       1732,5556       6855,9084          0,7473 
        57,3385          8,1342       5180,6913       1740,6898       6921,3811          0,7485 
        38,9124         22,4316       5219,6037       1763,1214       6982,7251          0,7475 
        43,3839         39,3432       5262,9877       1802,4646       7065,4523          0,7449 
        78,3610         18,6235       5341,3486       1821,0882       7162,4368          0,7457 
        47,4397         11,9949       5388,7883       1833,0831       7221,8714          0,7462 
        75,7824         28,0236       5464,5707       1861,1067       7325,6774          0,7459 
        36,1618         23,1616       5500,7325       1884,2683       7385,0008          0,7449 
        45,3258         36,1218       5546,0583       1920,3900       7466,4483          0,7428 
        75,1850         14,8635       5621,2433       1935,2535       7556,4968          0,7439 
        92,4757         33,9610       5713,7190       1969,2145       7682,9335          0,7437 
        97,2540         35,5672       5810,9730       2004,7816       7815,7547          0,7435 
        67,9372         37,4793       5878,9102       2042,2609       7921,1711          0,7422 
        61,0974         23,4530       5940,0076       2065,7139       8005,7215          0,7420 
        89,7568         12,8676       6029,7644       2078,5815       8108,3459          0,7436 
        30,6688         15,0560       6060,4332       2093,6375       8154,0707          0,7432 
        30,2313         34,9463       6090,6646       2128,5839       8219,2484          0,7410 
        89,0404         39,9636       6179,7050       2168,5475       8348,2524          0,7402 
        60,2486         20,8948       6239,9535       2189,4422       8429,3958          0,7403 
        63,4028         28,3929       6303,3563       2217,8351       8521,1914          0,7397 
        95,5083         32,3312       6398,8646       2250,1663       8649,0309          0,7398 
        98,4424         13,8772       6497,3071       2264,0435       8761,3506          0,7416 
        68,0517         39,2757       6565,3588       2303,3192       8868,6780          0,7403 
        45,3331         22,3527       6610,6918       2325,6719       8936,3638          0,7398 
        91,5466         31,5480       6702,2385       2357,2199       9059,4584          0,7398 
        54,2086         24,2879       6756,4470       2381,5078       9137,9548          0,7394 
        34,2657         23,4892       6790,7127       2404,9969       9195,7096          0,7385 
        68,8433         23,3950       6859,5560       2428,3920       9287,9480          0,7385 
        41,6898         24,3210       6901,2458       2452,7129       9353,9588          0,7378 
        64,4688         13,7223       6965,7146       2466,4352       9432,1499          0,7385 
        31,6362         29,8566       6997,3509       2496,2918       9493,6427          0,7371 
        38,8500         23,9312       7036,2009       2520,2230       9556,4239          0,7363 
        53,9872          7,1656       7090,1881       2527,3885       9617,5766          0,7372 
        40,3639         33,6368       7130,5520       2561,0253       9691,5773          0,7357 
        85,5551          9,9413       7216,1071       2570,9666       9787,0736          0,7373 
        34,0336         33,3302       7250,1407       2604,2968       9854,4375          0,7357 
        58,3706         39,9086       7308,5113       2644,2054       9952,7168          0,7343 
        51,1718         11,1217       7359,6831       2655,3271      10015,0102          0,7349 
        88,7475         31,8282       7448,4306       2687,1553      10135,5859          0,7349 
        52,5453         25,6090       7500,9759       2712,7643      10213,7402          0,7344 
        79,3200         39,3075       7580,2958       2752,0718      10332,3676          0,7336 
        73,3537         10,6231       7653,6495       2762,6949      10416,3444          0,7348 
        88,2378         23,0274       7741,8873       2785,7223      10527,6096          0,7354 
        42,8229         23,6199       7784,7102       2809,3422      10594,0524          0,7348 
        50,4368         18,4383       7835,1470       2827,7805      10662,9275          0,7348 
        88,2330         36,9391       7923,3800       2864,7196      10788,0995          0,7345 
        95,0049         16,0247       8018,3849       2880,7443      10899,1292          0,7357 
        73,7426         15,0259       8092,1275       2895,7702      10987,8977          0,7365 
        74,8827         22,3346       8167,0103       2918,1048      11085,1150          0,7368 
        90,6009         24,7731       8257,6112       2942,8779      11200,4891          0,7373 
        88,0997         20,5917       8345,7108       2963,4695      11309,1804          0,7380 
        77,0113         33,0736       8422,7221       2996,5431      11419,2653          0,7376 
        78,0378         25,0824       8500,7600       3021,6255      11522,3855          0,7378 
        38,3006          9,1023       8539,0606       3030,7278      11569,7884          0,7380 
        43,8052         21,1902       8582,8659       3051,9180      11634,7839          0,7377 
        76,0299         20,6827       8658,8957       3072,6007      11731,4964          0,7381 
        44,1962         37,6406       8703,0919       3110,2413      11813,3332          0,7367 
        64,9395          8,4639       8768,0314       3118,7052      11886,7365          0,7376 
        35,1300          7,5491       8803,1613       3126,2542      11929,4156          0,7379 
        77,6768         35,2808       8880,8381       3161,5350      12042,3731          0,7375 
Disponibilidad Operacional media=          0,7352 
                                
SIMULACION NUMERO : 11
-------------------------------- 
t_funcionando      t_parado        t_total_func       t_total_parado       t_total       Disponibilidad 
        87,5283         28,2660         87,5283         28,2660        115,7943          0,7559 
        66,0655         21,7520        153,5938         50,0179        203,6117          0,7543 
        48,0060         11,9625        201,5998         61,9804        263,5802          0,7649 
        90,8471         11,3500        292,4469         73,3304        365,7773          0,7995 
        56,0635          8,9551        348,5104         82,2855        430,7959          0,8090 
        63,8602         19,3607        412,3707        101,6462        514,0168          0,8023 
        92,0650         32,8554        504,4357        134,5015        638,9372          0,7895 
