SIMULACION NUMERO : 1
-------------------------------- 
t_funcionando      t_parado        t_total_func       t_total_parado       t_total       Disponibilidad 
        62,9485         37,3597       5479,1572       2021,5490       7500,7062          0,7305 
        74,5664         34,1984       5553,7236       2055,7473       7609,4710          0,7298 
        75,9467         30,1726       5629,6703       2085,9200       7715,5903          0,7296 
        31,6114         34,7694       5661,2817       2120,6894       7781,9710          0,7275 
        88,2409         11,5450       5749,5225       2132,2343       7881,7569          0,7295 
        70,6360         18,4193       5820,1585       2150,6537       7970,8121          0,7302 
        38,8740         14,9867       5859,0325       2165,6403       8024,6728          0,7301 
        71,2889         34,6461       5930,3214       2200,2865       8130,6078          0,7294 
        97,9833         32,2531       6028,3046       2232,5395       8260,8442          0,7297 
        40,9855         34,2786       6069,2901       2266,8181       8336,1082          0,7281 
        48,8727         32,3803       6118,1628       2299,1984       8417,3612          0,7269 
        93,1521         27,9582       6211,3149       2327,1566       8538,4715          0,7275 
        97,2622         30,7705       6308,5771       2357,9270       8666,5041          0,7279 
        97,2193         27,1983       6405,7963       2385,1254       8790,9217          0,7287 
        86,0901         18,7995       6491,8864       2403,9249       8895,8113          0,7298 
        60,8032         39,3911       6552,6896       2443,3159       8996,0056          0,7284 
        98,3236         39,4654       6651,0132       2482,7814       9133,7946          0,7282 
        58,8310          8,9745       6709,8443       2491,7559       9201,6002          0,7292 
        45,7794         12,5354       6755,6236       2504,2913       9259,9150          0,7296 
        71,1300         19,8260       6826,7536       2524,1173       9350,8710          0,7301 
        40,0385         34,4952       6866,7922       2558,6125       9425,4047          0,7285 
        72,0849         34,8368       6938,8771       2593,4493       9532,3264          0,7279 
        33,2820         25,4215       6972,1591       2618,8708       9591,0299          0,7269 
        31,5856         25,1641       7003,7447       2644,0348       9647,7795          0,7259 
        82,2533         39,6321       7085,9980       2683,6669       9769,6649          0,7253 
        63,7572         16,7472       7149,7551       2700,4141       9850,1693          0,7259 
        73,5159         11,9123       7223,2710       2712,3264       9935,5974          0,7270 
        72,5966         30,1526       7295,8676       2742,4790      10038,3466          0,7268 
        31,2472          7,0517       7327,1149       2749,5307      10076,6455          0,7271 
        90,4313         37,8901       7417,5462       2787,4208      10204,9670          0,7269 
        81,9348         20,5613       7499,4810       2807,9821      10307,4631          0,7276 
        32,8146         22,6569       7532,2956       2830,6390      10362,9346          0,7268 
        78,8377         26,7659       7611,1333       2857,4049      10468,5382          0,7270 
        55,8992         11,7180       7667,0325       2869,1229      10536,1554          0,7277 
        88,1104         24,4902       7755,1429       2893,6131      10648,7560          0,7283 
        72,8639         33,5139       7828,0068       2927,1270      10755,1338          0,7278 
        42,4371         32,3528       7870,4439       2959,4798      10829,9238          0,7267 
        77,8252         21,4019       7948,2691       2980,8817      10929,1508          0,7273 
        41,7521          8,9350       7990,0212       2989,8167      10979,8379          0,7277 
        71,1747         20,2878       8061,1959       3010,1045      11071,3004          0,7281 
        78,8366         20,5250       8140,0324       3030,6296      11170,6620          0,7287 
        90,5917         33,8104       8230,6241       3064,4399      11295,0640          0,7287 
        91,2721         11,7743       8321,8962       3076,2143      11398,1104          0,7301 
        55,1925         34,2974       8377,0886       3110,5117      11487,6003          0,7292 
        56,2695         30,4392       8433,3581       3140,9509      11574,3090          0,7286 
        32,9412         14,3871       8466,2993       3155,3380      11621,6373          0,7285 
        51,3104         28,4997       8517,6097       3183,8377      11701,4475          0,7279 
        75,2719         31,1711       8592,8816       3215,0089      11807,8905          0,7277 
        85,5085         11,1831       8678,3902       3226,1920      11904,5822          0,7290 
        40,2100         21,7814       8718,6002       3247,9734      11966,5735          0,7286 
        43,1766         36,0295       8761,7768       3284,0028      12045,7796          0,7274 
Disponibilidad Operacional media=          0,7352 
                                
SIMULACION NUMERO : 8
-------------------------------- 
t_funcionando      t_parado        t_total_func       t_total_parado       t_total       Disponibilidad 
        80,4194         14,1435         80,4194         14,1435         94,5629          0,8504 
        56,3557         29,4002        136,7752         43,5437        180,3189          0,7585 
        38,2387         35,1618        175,0138         78,7055        253,7194          0,6898 
        62,5948         12,6793        237,6086         91,3849        328,9935          0,7222 
        67,3595         38,6530        304,9681        130,0379        435,0060          0,7011 
        58,9350         22,2012        363,9031        152,2391        516,1422          0,7050 
        46,6879         17,9585        410,5910        170,1976        580,7887          0,7070 
        68,1748         14,5165        478,7658        184,7141        663,4799          0,7216 
        71,9396         25,2492        550,7054        209,9633        760,6686          0,7240 
        46,7351         24,9122        597,4405        234,8755        832,3160          0,7178 
        83,7385         10,9557        681,1790        245,8312        927,0102          0,7348 
        64,1593         19,8201        745,3382        265,6513       1010,9896          0,7372 
        64,9311         24,3635        810,2693        290,0148       1100,2842          0,7364 
        38,5068         38,3750        848,7762        328,3898       1177,1660          0,7210 
        75,0410          8,3571        923,8171        336,7470       1260,5641          0,7329 
        93,8944         11,6296       1017,7116        348,3765       1366,0881          0,7450 
        45,0097         33,9935       1062,7213        382,3700       1445,0913          0,7354 
        78,2700         28,4212       1140,9913        410,7912       1551,7825          0,7353 
        60,5148         13,4852       1201,5061        424,2764       1625,7824          0,7390 
        31,8887         23,7146       1233,3947        447,9910       1681,3857          0,7336 
        55,3089         13,7048       1288,7036        461,6958       1750,3995          0,7362 
        42,3600          9,7335       1331,0636        471,4294       1802,4930          0,7385 
        86,7347         34,8451       1417,7983        506,2745       1924,0728          0,7369 
        58,9176         17,3839       1476,7158        523,6585       2000,3743          0,7382 
        43,0973         25,6518       1519,8132        549,3103       2069,1234          0,7345 
        66,9337         26,5641       1586,7469        575,8744       2162,6213          0,7337 
        44,6193         28,2996       1631,3662        604,1740       2235,5402          0,7297 
        37,8392         26,8134       1669,2053        630,9875       2300,1928          0,7257 
        80,9936         39,6047       1750,1989        670,5922       2420,7911          0,7230 
        42,5846         26,5205       1792,7835        697,1127       2489,8961          0,7200 
        81,2303         23,9911       1874,0138        721,1037       2595,1175          0,7221 
        67,0061         23,2552       1941,0199        744,3589       2685,3788          0,7228 
        33,2483         16,0112       1974,2682        760,3702       2734,6384          0,7219 
        47,2353         20,8737       2021,5036        781,2438       2802,7474          0,7213 
        74,9754         36,5755       2096,4789        817,8193       2914,2983          0,7194 
        85,4293         20,2864       2181,9083        838,1057       3020,0139          0,7225 
        66,8217         31,1748       2248,7299        869,2805       3118,0104          0,7212 
        42,6867         25,6290       2291,4166        894,9095       3186,3261          0,7191 
        96,0310         20,3701       2387,4475        915,2796       3302,7271          0,7229 
        70,4595         28,6224       2457,9070        943,9020       3401,8090          0,7225 
        37,9141         33,6264       2495,8211        977,5284       3473,3495          0,7186 
        83,4557          9,5818       2579,2769        987,1102       3566,3871          0,7232 
        65,9450         17,5575       2645,2219       1004,6677       3649,8897          0,7247 
        95,2010         25,7763       2740,4229       1030,4441       3770,8670          0,7267 
        79,4198          9,9424       2819,8427       1040,3865       3860,2292          0,7305 
        94,4453         21,7808       2914,2880       1062,1673       3976,4553          0,7329 
        31,1718         21,3699       2945,4598       1083,5372       4028,9970          0,7311 
        84,2250         34,9402       3029,6848       1118,4775       4148,1623          0,7304 
        77,2163         29,5716       3106,9011       1148,0491       4254,9502          0,7302 
        32,5501         24,7351       3139,4512       1172,7843       4312,2354          0,7280 
        71,8301         39,7589       3211,2812       1212,5432       4423,8244          0,7259 
        77,0512         16,5989       3288,3324       1229,1421       4517,4745          0,7279 
        84,1351         11,1253       3372,4675       1240,2674       4612,7349          0,7311 
        34,6780         22,7172       3407,1455       1262,9845       4670,1301          0,7296 
        62,4944         25,0666       3469,6399       1288,0511       4757,6911          0,7293 
        75,9976         17,6697       3545,6375       1305,7208       4851,3583          0,7309 
        58,7020         24,3103       3604,3395       1330,0312       4934,3707          0,7305 
        63,4929         37,5250       3667,8324       1367,5562       5035,3886          0,7284 
        82,5860         21,8639       3750,4184       1389,4201       5139,8385          0,7297 
        98,5357         30,9738       3848,9541       1420,3939       5269,3481          0,7304 
        53,9137         29,3489       3902,8678       1449,7428       5352,6106          0,7292 
        80,0092         25,2603       3982,8770       1475,0031       5457,8801          0,7297 
        98,2906         18,3501       4081,1676       1493,3532       5574,5209          0,7321 
        57,0113          9,9889       4138,1790       1503,3421       5641,5211          0,7335 
        97,0549         18,0406       4235,2338       1521,3827       5756,6165          0,7357 
        92,2998         15,5572       4327,5337       1536,9400       5864,4736          0,7379 
        55,8108          8,3386       4383,3444       1545,2786       5928,6230          0,7394 
        34,0356         10,9720       4417,3800       1556,2506       5973,6306          0,7395 
        39,4291         22,6016       4456,8091       1578,8522       6035,6613          0,7384 
        51,3415         19,8203       4508,1506       1598,6725       6106,8231          0,7382 
        47,7167         22,0204       4555,8673       1620,6929       6176,5603          0,7376 
        37,3342         12,2313       4593,2015       1632,9242       6226,1258          0,7377 
        60,2439         26,7116       4653,4454       1659,6359       6313,0813          0,7371 
        32,6513         23,2421       4686,0967       1682,8780       6368,9747          0,7358 
        96,9887         35,0382       4783,0854       1717,9162       6501,0016          0,7357 
        36,6812         14,3952       4819,7666       1732,3113       6552,0779          0,7356 
        79,3435         17,2284       4899,1102       1749,5397       6648,6498          0,7369 
        43,7063         37,3710       4942,8164       1786,9107       6729,7271          0,7345 
        49,4794         10,9210       4992,2959       1797,8317       6790,1276          0,7352 
        52,0708         21,1707       5044,3666       1819,0024       6863,3690          0,7350 
        81,7392         39,2165       5126,1058       1858,2189       6984,3247          0,7339 
        66,2846         11,2782       5192,3904       1869,4970       7061,8875          0,7353 
        76,0232         20,1273       5268,4137       1889,6244       7158,0380          0,7360 
        96,8220         19,1923       5365,2356       1908,8167       7274,0524          0,7376 
        62,6832         18,8175       5427,9189       1927,6342       7355,5531          0,7379 
        85,3209         16,1889       5513,2398       1943,8231       7457,0630          0,7393 
        40,1881         26,4894       5553,4279       1970,3126       7523,7405          0,7381 
        63,1368         36,2532       5616,5648       2006,5657       7623,1305          0,7368 
        70,0725         25,3444       5686,6373       2031,9102       7718,5474          0,7367 
        38,4900         19,4825       5725,1273       2051,3927       7776,5199          0,7362 
        51,4248         36,4918       5776,5521       2087,8845       7864,4365          0,7345 
        39,3513         10,5734       5815,9034       2098,4579       7914,3613          0,7349 
        46,7383         28,9748       5862,6417       2127,4326       7990,0743          0,7337 
        68,8082          8,9396       5931,4498       2136,3722       8067,8220          0,7352 
        89,1332         11,5315       6020,5830       2147,9037       8168,4867          0,7370 
        88,9461          7,5241       6109,5291       2155,4278       8264,9570          0,7392 
        41,0236         35,8903       6150,5527       2191,3181       8341,8708          0,7373 
        75,4553         16,1357       6226,0080       2207,4538       8433,4618          0,7383 
        95,5770         39,1794       6321,5849       2246,6332       8568,2181          0,7378 
        65,0735          8,1305       6386,6584       2254,7637       8641,4221          0,7391 
        74,9906         29,0575       6461,6490       2283,8212       8745,4703          0,7389 
        31,7697         26,7629       6493,4187       2310,5841       8804,0029          0,7376 
        34,1540         33,9608       6527,5727       2344,5449       8872,1177          0,7357 
        35,4986         10,7725       6563,0713       2355,3175       8918,3888          0,7359 
        88,5597         17,2084       6651,6310       2372,5258       9024,1569          0,7371 
        54,3508         30,8387       6705,9818       2403,3646       9109,3464          0,7362 
        99,8273         37,9223       6805,8091       2441,2868       9247,0960          0,7360 
        38,6343         34,8995       6844,4434       2476,1864       9320,6298          0,7343 
        88,9866         20,5322       6933,4300       2496,7186       9430,1486          0,7352 
        92,3367         39,7219       7025,7667       2536,4405       9562,2072          0,7347 
        89,0377         36,5622       7114,8044       2573,0027       9687,8071          0,7344 
        66,7293         17,8763       7181,5337       2590,8790       9772,4127          0,7349 
        66,1213         32,5557       7247,6550       2623,4347       9871,0898          0,7342 
        38,4681         15,9127       7286,1231       2639,3474       9925,4705          0,7341 
        95,8859         13,4859       7382,0090       2652,8334      10034,8424          0,7356 
        96,4752         26,7120       7478,4842       2679,5453      10158,0295          0,7362 
        33,8390          9,8719       7512,3232       2689,4172      10201,7404          0,7364 
        81,4875         28,0427       7593,8107       2717,4600      10311,2706          0,7365 
        90,7887         24,6456       7684,5993       2742,1055      10426,7049          0,7370 
        33,4259         20,9301       7718,0253       2763,0356      10481,0609          0,7364 
        71,1145         21,5228       7789,1398       2784,5584      10573,6982          0,7367 
        45,5546         24,6687       7834,6943       2809,2271      10643,9214          0,7361 
        85,2614         10,9502       7919,9558       2820,1773      10740,1330          0,7374 
        31,2845         14,2745       7951,2403       2834,4518      10785,6921          0,7372 
        82,6481         33,5294       8033,8884       2867,9812      10901,8696          0,7369 
        60,3921         24,3827       8094,2806       2892,3639      10986,6444          0,7367 
        35,9226         23,8127       8130,2032       2916,1766      11046,3798          0,7360 
        43,3604         31,6476       8173,5636       2947,8242      11121,3878          0,7349 
        40,0594         29,9580       8213,6230       2977,7822      11191,4051          0,7339 
        35,8000         16,4026       8249,4229       2994,1848      11243,6077          0,7337 
        78,7215         33,6795       8328,1444       3027,8643      11356,0087          0,7334 
        42,1164         28,1208       8370,2608       3055,9851      11426,2459          0,7325 
        55,1790         31,7677       8425,4398       3087,7528      11513,1926          0,7318 
        76,7280         37,0467       8502,1678       3124,7994      11626,9672          0,7312 
        44,1052         23,0277       8546,2730       3147,8272      11694,1002          0,7308 
        98,3922         17,1624       8644,6651       3164,9896      11809,6547          0,7320 
        55,2787         22,4572       8699,9439       3187,4468      11887,3906          0,7319 
        58,2956         20,3093       8758,2395       3207,7560      11965,9955          0,7319 
        77,1532         39,6466       8835,3927       3247,4026      12082,7953          0,7312 
Disponibilidad Operacional media=          0,7347 
                                
SIMULACION NUMERO : 9
-------------------------------- 
t_funcionando      t_parado        t_total_func       t_total_parado       t_total       Disponibilidad 
        67,8095         20,0785         67,8095         20,0785         87,8880          0,7715 
        82,9246         36,7175        150,7341         56,7960        207,5301          0,7263 
        66,2575         11,5311        216,9917         68,3271        285,3188          0,7605 
        83,3659         20,9556        300,3576         89,2828        389,6404          0,7709 
        65,8906         24,9971        366,2482        114,2798        480,5281          0,7622 
        92,7316         39,6250        458,9798        153,9049        612,8847          0,7489 
        64,5767         12,6995        523,5565        166,6044        690,1609          0,7586 
        61,6301         32,2125        585,1866        198,8169        784,0035          0,7464 
        80,8272         32,7030        666,0137        231,5200        897,5337          0,7420 
        48,6895         26,2121        714,7032        257,7320        972,4352          0,7350 
        42,3001          8,2841        757,0033        266,0161       1023,0194          0,7400 
        61,6511         10,5589        818,6544        276,5750       1095,2295          0,7475 
        31,3256         15,7921        849,9801        292,3672       1142,3472          0,7441 
        87,8823         11,1653        937,8624        303,5325       1241,3948          0,7555 
        41,5936         27,3349        979,4559        330,8674       1310,3233          0,7475 
        37,3677         32,9892       1016,8237        363,8566       1380,6802          0,7365 
        35,1297         12,0957       1051,9534        375,9523       1427,9057          0,7367 
        40,8892         29,6558       1092,8426        405,6081       1498,4507          0,7293 
        67,0203         33,2512       1159,8628        438,8593       1598,7221          0,7255 
        50,3354          8,1809       1210,1982        447,0401       1657,2384          0,7302 
        91,4357         37,9144       1301,6339        484,9546       1786,5885          0,7286 
        46,6470         11,0318       1348,2809        495,9864       1844,2673          0,7311 
        31,0038         14,0246       1379,2847        510,0110       1889,2957          0,7301 
        99,4215         33,5425       1478,7062        543,5535       2022,2596          0,7312 
        89,9265         26,7046       1568,6327        570,2581       2138,8908          0,7334 
        81,9608         27,6363       1650,5935        597,8944       2248,4879          0,7341 
        39,5424         10,0173       1690,1359        607,9117       2298,0475          0,7355 
        86,9502         23,5404       1777,0860        631,4521       2408,5381          0,7378 
        96,0910         28,3913       1873,1771        659,8434       2533,0204          0,7395 
        91,7116         15,3007       1964,8887        675,1441       2640,0327          0,7443 
        51,7292         27,9929       2016,6179        703,1370       2719,7548          0,7415 
        48,0093         36,5850       2064,6272        739,7219       2804,3491          0,7362 
        60,8079         10,5843       2125,4350        750,3062       2875,7412          0,7391 
        94,0749         18,2047       2219,5100        768,5109       2988,0209          0,7428 
        31,2007         32,2555       2250,7107        800,7664       3051,4771          0,7376 
        46,4608         37,7102       2297,1715        838,4767       3135,6481          0,7326 
        64,1862         14,6299       2361,3577        853,1065       3214,4642          0,7346 
        79,3173         14,8842       2440,6749        867,9907       3308,6656          0,7377 
        86,0769         17,8894       2526,7518        885,8801       3412,6319          0,7404 
        36,5454         33,6004       2563,2972        919,4805       3482,7777          0,7360 
        49,2284          7,7449       2612,5256        927,2254       3539,7510          0,7381 
        48,9090         25,7609       2661,4346        952,9863       3614,4209          0,7363 
        91,1738         22,8370       2752,6085        975,8233       3728,4318          0,7383 
        75,5862         39,4010       2828,1947       1015,2243       3843,4190          0,7359 
        53,8589         28,5931       2882,0536       1043,8174       3925,8710          0,7341 
        81,9667         36,0611       2964,0203       1079,8786       4043,8989          0,7330 
        93,9727          8,2860       3057,9930       1088,1645       4146,1576          0,7375 
        80,7757         14,9696       3138,7688       1103,1341       4241,9029          0,7399 
        77,5668         18,2629       3216,3355       1121,3971       4337,7326          0,7415 
        77,7445         36,8890       3294,0801       1158,2860       4452,3661          0,7398 
        50,8257         28,5226       3344,9057       1186,8086       4531,7143          0,7381 
        85,1015          9,9956       3430,0072       1196,8041       4626,8114          0,7413 
        55,3369         33,7856       3485,3441       1230,5897       4715,9339          0,7391 
        39,5878         36,8687       3524,9320       1267,4584       4792,3904          0,7355 
        57,0830         25,9638       3582,0149       1293,4222       4875,4371          0,7347 
        79,0088         27,2678       3661,0238       1320,6900       4981,7137          0,7349 
        68,8300          9,4922       3729,8538       1330,1822       5060,0360          0,7371 
        98,3791         16,4989       3828,2329       1346,6811       5174,9140          0,7398 
        55,6214         29,7292       3883,8544       1376,4103       5260,2646          0,7383 
        31,5821         38,6867       3915,4365       1415,0969       5330,5334          0,7345 
        62,0168         37,8057       3977,4533       1452,9026       5430,3559          0,7324 
        99,9087         18,9730       4077,3619       1471,8756       5549,2376          0,7348 
        31,6056         18,6989       4108,9675       1490,5746       5599,5421          0,7338 
        31,1702         21,8304       4140,1377       1512,4050       5652,5427          0,7324 
        65,4088         22,2799       4205,5465       1534,6849       5740,2314          0,7326 
        69,1572         22,1733       4274,7037       1556,8582       5831,5619          0,7330 
        75,3542         13,1967       4350,0580       1570,0550       5920,1129          0,7348 
        65,5994         27,5423       4415,6573       1597,5972       6013,2546          0,7343 
        46,4786         12,9187       4462,1359       1610,5159       6072,6518          0,7348 
        44,4589          9,0535       4506,5949       1619,5694       6126,1643          0,7356 
        54,0059         31,6220       4560,6008       1651,1914       6211,7921          0,7342 
        71,6465         32,2840       4632,2472       1683,4754       6315,7226          0,7334 
        96,7947         11,2308       4729,0419       1694,7062       6423,7481          0,7362 
        52,8148         34,6663       4781,8567       1729,3725       6511,2293          0,7344 
        34,3486         21,4383       4816,2054       1750,8108       6567,0162          0,7334 
        91,2838         39,6951       4907,4892       1790,5059       6697,9951          0,7327 
        52,3089         30,8215       4959,7981       1821,3274       6781,1255          0,7314 
        61,3840         19,0121       5021,1821       1840,3395       6861,5216          0,7318 
        75,7453         21,0034       5096,9274       1861,3429       6958,2703          0,7325 
        34,7487          7,2456       5131,6761       1868,5885       7000,2646          0,7331 
        85,6477         29,6896       5217,3238       1898,2781       7115,6019          0,7332 
        57,9490         37,4877       5275,2728       1935,7659       7211,0386          0,7316 
        31,0690         14,9308       5306,3417       1950,6967       7257,0384          0,7312 
        97,6380         19,1089       5403,9798       1969,8056       7373,7853          0,7329 
        69,6872         18,6936       5473,6670       1988,4992       7462,1661          0,7335 
        33,6705         13,1600       5507,3375       2001,6592       7508,9966          0,7334 
        63,7545         38,6923       5571,0920       2040,3515       7611,4435          0,7319 
        73,2083         30,4717       5644,3002       2070,8232       7715,1234          0,7316 
        53,6990         14,6729       5697,9992       2085,4961       7783,4953          0,7321 
        58,6025         36,5261       5756,6017       2122,0222       7878,6239          0,7307 
        32,0011         12,8853       5788,6029       2134,9075       7923,5104          0,7306 
        57,1098          9,2545       5845,7127       2144,1620       7989,8747          0,7316 
        71,1282         25,7647       5916,8408       2169,9267       8086,7675          0,7317 
        39,8770         37,5598       5956,7178       2207,4865       8164,2043          0,7296 
        81,7605         11,7705       6038,4783       2219,2570       8257,7353          0,7313 
        97,8292         33,7650       6136,3076       2253,0220       8389,3296          0,7314 
        37,8061         13,5708       6174,1137       2266,5928       8440,7065          0,7315 
        48,7082         28,6275       6222,8219       2295,2203       8518,0422          0,7305 
        54,2794         29,1456       6277,1013       2324,3659       8601,4672          0,7298 
        82,5637         30,5581       6359,6651       2354,9240       8714,5890          0,7298 
        41,3364         38,6467       6401,0015       2393,5706       8794,5721          0,7278 
        48,9990         30,3565       6450,0005       2423,9271       8873,9276          0,7268 
        56,9561         29,7309       6506,9566       2453,6580       8960,6146          0,7262 
        65,5988         18,8247       6572,5554       2472,4827       9045,0382          0,7266 
        37,3221         31,3237       6609,8775       2503,8064       9113,6839          0,7253 
        31,7812         20,8927       6641,6587       2524,6991       9166,3579          0,7246 
        31,1017         12,7126       6672,7605       2537,4117       9210,1721          0,7245 
        98,5198         27,3486       6771,2803       2564,7603       9336,0406          0,7253 
        51,0196         17,9215       6822,2999       2582,6817       9404,9817          0,7254 
        53,5428         21,7393       6875,8427       2604,4210       9480,2638          0,7253 
        36,9460          8,3267       6912,7887       2612,7477       9525,5364          0,7257 
        73,9250         20,9392       6986,7137       2633,6869       9620,4006          0,7262 
        56,9754         14,9653       7043,6891       2648,6522       9692,3413          0,7267 
        35,2606         16,3421       7078,9496       2664,9943       9743,9440          0,7265 
        78,5180         38,7421       7157,4676       2703,7364       9861,2040          0,7258 
        55,5089         29,0268       7212,9765       2732,7632       9945,7398          0,7252 
        63,7122         29,9260       7276,6887       2762,6892      10039,3779          0,7248 
        81,2947          9,2967       7357,9834       2771,9859      10129,9693          0,7264 
        93,4851         29,4239       7451,4685       2801,4097      10252,8782          0,7268 
        77,8261         36,6581       7529,2946       2838,0678      10367,3624          0,7262 
        34,2050         32,8316       7563,4996       2870,8994      10434,3990          0,7249 
        87,5018          7,0777       7651,0014       2877,9771      10528,9784          0,7267 
        38,3379         25,0840       7689,3393       2903,0610      10592,4003          0,7259 
        85,6726         37,9675       7775,0119       2941,0285      10716,0404          0,7255 
        45,4181         28,4710       7820,4301       2969,4995      10789,9296          0,7248 
        54,8568          7,5245       7875,2869       2977,0240      10852,3109          0,7257 
        53,4327         17,0408       7928,7196       2994,0648      10922,7844          0,7259 
        73,0257         11,0176       8001,7453       3005,0825      11006,8278          0,7270 
        53,2044         35,0175       8054,9497       3040,0999      11095,0496          0,7260 
        52,5686         11,7426       8107,5183       3051,8425      11159,3608          0,7265 
        72,9566         14,4402       8180,4749       3066,2827      11246,7576          0,7274 
        76,5647         11,7097       8257,0397       3077,9924      11335,0321          0,7285 
        56,0867         18,8129       8313,1264       3096,8053      11409,9317          0,7286 
        95,7572         17,5934       8408,8836       3114,3988      11523,2824          0,7297 
        60,8229         37,0055       8469,7064       3151,4043      11621,1107          0,7288 
        79,6786         27,4854       8549,3850       3178,8897      11728,2747          0,7290 
        75,3407         21,4407       8624,7257       3200,3304      11825,0561          0,7294 
        57,0601         17,4430       8681,7858       3217,7733      11899,5592          0,7296 
        45,3124         27,6298       8727,0982       3245,4031      11972,5013          0,7289 
        51,2301         34,6330       8778,3283       3280,0361      12058,3644          0,7280 
Disponibilidad Operacional media=          0,7339 
                                
SIMULACION NUMERO : 10
-------------------------------- 
t_funcionando      t_parado        t_total_func       t_total_parado       t_total       Disponibilidad 
        61,2235         11,5125         61,2235         11,5125         72,7360          0,8417 
        34,3984          8,4017         95,6219         19,9143        115,5362          0,8276 
        72,4750         18,5011        168,0969         38,4154        206,5123          0,8140 
        53,2907         12,8521        221,3877         51,2675        272,6552          0,8120 
        35,6051         27,1641        256,9927         78,4316        335,4244          0,7662 
        81,6675          8,9112        338,6602         87,3429        426,0031          0,7950 
        54,9971         24,8040        393,6573        112,1469        505,8042          0,7783 
        49,9545         34,5421        443,6118        146,6890        590,3008          0,7515 
        38,2295         29,3983        481,8413        176,0873        657,9286          0,7324 
        74,0781         32,1178        555,9194        208,2051        764,1245          0,7275 
        72,6027         22,6522        628,5221        230,8573        859,3794          0,7314 
        64,8657         17,2630        693,3878        248,1204        941,5082          0,7365 
        95,8660         31,2328        789,2538        279,3532       1068,6070          0,7386 
        55,7719         36,6062        845,0257        315,9594       1160,9850          0,7279 
        94,2385         16,8406        939,2642        332,8000       1272,0641          0,7384 
        93,2099         30,3094       1032,4741        363,1094       1395,5834          0,7398 
        68,2009         23,0065       1100,6750        386,1159       1486,7908          0,7403 
        78,8365         22,7384       1179,5114        408,8543       1588,3657          0,7426 
        41,3839         27,5502       1220,8953        436,4045       1657,2998          0,7367 
        67,5153          7,7969       1288,4106        444,2014       1732,6120          0,7436 
        31,7670         32,1477       1320,1776        476,3491       1796,5268          0,7348 
        46,8658         34,3666       1367,0435        510,7158       1877,7592          0,7280 
        41,9806         28,5087       1409,0240        539,2244       1948,2485          0,7232 
        48,4568         10,5709       1457,4808        549,7953       2007,2762          0,7261 
        40,6773         25,2148       1498,1581        575,0101       2073,1682          0,7226 
        43,9222         24,8204       1542,0803        599,8305       2141,9109          0,7200 
        99,6820         24,8907       1641,7623        624,7212       2266,4835          0,7244 
        46,0128         39,0674       1687,7751        663,7886       2351,5637          0,7177 
        74,7063         31,8105       1762,4814        695,5991       2458,0805          0,7170 
        37,1074         35,7911       1799,5888        731,3902       2530,9790          0,7110 
        98,6244         21,3738       1898,2132        752,7640       2650,9772          0,7160 
        48,1751         32,8018       1946,3883        785,5658       2731,9541          0,7125 
        79,5626          8,0481       2025,9509        793,6138       2819,5647          0,7185 
        65,8532         35,7779       2091,8041        829,3917       2921,1958          0,7161 
        88,9296         33,6687       2180,7337        863,0604       3043,7941          0,7165 
        77,0389         23,3294       2257,7726        886,3898       3144,1624          0,7181 
        39,9961         26,9828       2297,7687        913,3726       3211,1413          0,7156 
        81,5132         34,9364       2379,2819        948,3090       3327,5909          0,7150 
        46,3359         29,0701       2425,6178        977,3790       3402,9968          0,7128 
        39,7895         16,5425       2465,4073        993,9215       3459,3288          0,7127 
        62,9462         15,5787       2528,3535       1009,5002       3537,8536          0,7147 
        82,1236         19,0691       2610,4771       1028,5693       3639,0464          0,7174 
        36,9518         18,9785       2647,4289       1047,5478       3694,9767          0,7165 
        79,7622          7,1183       2727,1911       1054,6661       3781,8573          0,7211 
        47,9404         30,9555       2775,1315       1085,6216       3860,7532          0,7188 
        88,6782         20,5562       2863,8098       1106,1778       3969,9876          0,7214 
        66,4840         28,8947       2930,2938       1135,0725       4065,3663          0,7208 
        33,0660         26,4593       2963,3597       1161,5318       4124,8915          0,7184 
        65,1685         22,1493       3028,5283       1183,6810       4212,2093          0,7190 
        38,4879         11,5999       3067,0161       1195,2809       4262,2971          0,7196 
        39,7712         19,9232       3106,7874       1215,2041       4321,9915          0,7188 
        48,6450         18,3649       3155,4324       1233,5690       4389,0014          0,7189 
        91,5985         30,2339       3247,0309       1263,8029       4510,8338          0,7198 
        57,8048         19,8673       3304,8357       1283,6703       4588,5060          0,7202 
        86,4367         19,6124       3391,2724       1303,2827       4694,5551          0,7224 
        81,6859         39,0058       3472,9583       1342,2885       4815,2468          0,7212 
        72,8388         33,8082       3545,7971       1376,0966       4921,8938          0,7204 
        58,1259         30,7728       3603,9230       1406,8695       5010,7925          0,7192 
        78,3662         36,4992       3682,2892       1443,3686       5125,6578          0,7184 
        77,7792         18,3867       3760,0684       1461,7553       5221,8237          0,7201 
        52,4610         23,7839       3812,5294       1485,5392       5298,0686          0,7196 
        73,1036         10,8256       3885,6329       1496,3648       5381,9978          0,7220 
        97,8916         15,6193       3983,5246       1511,9841       5495,5087          0,7249 
        98,1542         22,8178       4081,6787       1534,8019       5616,4806          0,7267 
        69,3217         11,8255       4151,0004       1546,6274       5697,6279          0,7285 
        54,0906         32,5519       4205,0910       1579,1794       5784,2704          0,7270 
